"DateTime","Parag Parikh Flexi Cap Fund - Regular Plan - Growth","$-Adjusted","NIFTY 500 - TRI "
"2015-06-16 00:00:00",16.38,0.2554,9415.24
"2015-06-17 00:00:00",16.46,0.2567,9491.86
"2015-06-18 00:00:00",16.54,0.259,9586.33
"2015-06-19 00:00:00",16.58,0.2598,9641.75
"2015-06-22 00:00:00",16.73,0.2634,9790.85
"2015-06-23 00:00:00",16.79,0.2638,9823.28
"2015-06-24 00:00:00",16.75,0.2631,9788.6
"2015-06-25 00:00:00",16.74,0.2632,9831.17
"2015-06-26 00:00:00",16.73,0.2631,9818.83
"2015-06-29 00:00:00",16.64,0.2603,9726.78
"2015-06-30 00:00:00",16.57,0.2599,9802.54
"2015-07-01 00:00:00",16.66,0.2619,9909.29
"2015-07-02 00:00:00",16.73,0.2631,9927.84
"2015-07-03 00:00:00",16.74,0.264,9957.17
"2015-07-06 00:00:00",16.77,0.2637,10013.85
"2015-07-07 00:00:00",16.87,0.2662,10024.95
"2015-07-08 00:00:00",16.75,0.2635,9867.13
"2015-07-09 00:00:00",16.66,0.2623,9835.67
"2015-07-10 00:00:00",16.64,0.2626,9865.53
"2015-07-13 00:00:00",16.78,0.2644,9980.78
"2015-07-14 00:00:00",16.84,0.2652,9986.39
"2015-07-15 00:00:00",16.94,0.2672,10054.51
"2015-07-16 00:00:00",17.04,0.2683,10157.07
"2015-07-17 00:00:00",17.18,0.2705,10173.33
"2015-07-20 00:00:00",17.41,0.274,10175.8
"2015-07-21 00:00:00",17.26,0.2712,10064.48
"2015-07-22 00:00:00",17.3,0.2723,10177.79
"2015-07-23 00:00:00",17.22,0.2703,10151.24
"2015-07-24 00:00:00",17.05,0.2668,10073.94
"2015-07-27 00:00:00",16.8,0.2624,9903.91
"2015-07-28 00:00:00",16.79,0.2623,9876.25
"2015-07-29 00:00:00",16.88,0.2642,9931.2
"2015-07-30 00:00:00",16.95,0.2649,9996.92
"2015-07-31 00:00:00",17.02,0.2659,10120.91
"2015-08-03 00:00:00",17.18,0.2687,10154
"2015-08-04 00:00:00",17.23,0.2696,10164.71
"2015-08-05 00:00:00",17.2,0.2695,10235.97
"2015-08-06 00:00:00",17.3,0.2714,10258.9
"2015-08-07 00:00:00",17.27,0.2706,10234.06
"2015-08-10 00:00:00",17.18,0.2695,10196.68
"2015-08-11 00:00:00",17.13,0.267,10116.52
"2015-08-12 00:00:00",16.97,0.2617,9953.2
"2015-08-13 00:00:00",16.92,0.2606,9939.76
"2015-08-14 00:00:00",17.05,0.2618,10133.83
"2015-08-17 00:00:00",17.06,0.2616,10114.36
"2015-08-18 00:00:00",17.08,NaN,10125.33
"2015-08-19 00:00:00",17.14,0.2626,10153.09
"2015-08-20 00:00:00",16.97,0.2601,9998.16
"2015-08-21 00:00:00",16.84,0.2558,9918.45
"2015-08-24 00:00:00",16.04,0.2412,9252.89
"2015-08-25 00:00:00",16.14,0.242,9361.37
"2015-08-26 00:00:00",16.04,0.2424,9281.44
"2015-08-27 00:00:00",16.39,0.248,9486.78
"2015-08-28 00:00:00",16.43,0.2486,9540.87
"2015-08-31 00:00:00",16.41,0.2475,9505.16
"2015-09-01 00:00:00",16.2,0.2445,9297.72
"2015-09-02 00:00:00",16.07,0.2428,9232
"2015-09-03 00:00:00",16.2,0.2446,9353.85
"2015-09-04 00:00:00",15.99,0.2408,9155.93
"2015-09-07 00:00:00",15.77,0.2362,9017.51
"2015-09-08 00:00:00",15.92,0.239,9136.84
"2015-09-09 00:00:00",16.13,0.2434,9301.5
"2015-09-10 00:00:00",16.13,0.2422,9276.47
"2015-09-11 00:00:00",16.18,0.2437,9286.56
"2015-09-14 00:00:00",16.3,0.2455,9388.23
"2015-09-15 00:00:00",16.11,0.2424,9332.24
"2015-09-16 00:00:00",16.17,0.2432,9373.51
"2015-09-18 00:00:00",16.33,0.2476,9466.88
"2015-09-21 00:00:00",16.24,0.247,9481.74
"2015-09-22 00:00:00",16.15,0.2461,9312.67
"2015-09-23 00:00:00",16.07,0.2437,9349.06
"2015-09-24 00:00:00",16.07,0.2432,9377.56
"2015-09-28 00:00:00",16.05,0.2428,9306.78
"2015-09-29 00:00:00",15.89,0.2401,9346.82
"2015-09-30 00:00:00",15.95,0.2427,9480.55
"2015-10-01 00:00:00",15.96,0.2435,9492.52
"2015-10-05 00:00:00",16.2,0.2481,9684.52
"2015-10-06 00:00:00",16.28,0.249,9726.72
"2015-10-07 00:00:00",16.27,0.2494,9751.14
"2015-10-08 00:00:00",16.24,0.2492,9691.28
"2015-10-09 00:00:00",16.33,0.252,9742.04
"2015-10-12 00:00:00",16.33,0.2523,9703.39
"2015-10-13 00:00:00",16.44,0.2529,9696.6
"2015-10-14 00:00:00",16.54,0.254,9680.23
"2015-10-15 00:00:00",16.61,0.2562,9748.72
"2015-10-16 00:00:00",16.66,0.2564,9804.45
"2015-10-19 00:00:00",16.66,0.257,9857.82
"2015-10-20 00:00:00",16.73,0.2578,9857.01
"2015-10-21 00:00:00",16.66,0.2557,9841.38
"2015-10-23 00:00:00",16.75,0.2581,9867.09
"2015-10-26 00:00:00",17,0.2617,9823.68
"2015-10-27 00:00:00",17.09,0.263,9806.26
"2015-10-28 00:00:00",16.97,0.2609,9746.18
"2015-10-29 00:00:00",17.05,0.2617,9684.35
"2015-10-30 00:00:00",17.09,0.262,9636.67
"2015-11-02 00:00:00",17.2,0.2626,9622.86
"2015-11-03 00:00:00",17.25,0.2636,9643.16
"2015-11-04 00:00:00",17.19,0.2621,9623.25
"2015-11-05 00:00:00",17.12,0.2607,9510.25
"2015-11-06 00:00:00",17,0.2583,9493.72
"2015-11-09 00:00:00",16.99,0.2561,9481.42
"2015-11-10 00:00:00",16.86,0.2541,9332.91
"2015-11-13 00:00:00",16.91,0.2556,9318.84
"2015-11-16 00:00:00",16.9,0.2554,9354.46
"2015-11-17 00:00:00",17,0.2576,9396.37
"2015-11-18 00:00:00",16.9,0.2556,9291.77
"2015-11-19 00:00:00",17.06,0.258,9416.16
"2015-11-20 00:00:00",17.1,0.2588,9446.3
"2015-11-23 00:00:00",17.21,0.2594,9446.05
"2015-11-24 00:00:00",17.21,0.2593,9436.95
"2015-11-26 00:00:00",17.42,0.2618,9488.07
"2015-11-27 00:00:00",17.46,0.2615,9548.02
"2015-11-30 00:00:00",17.6,0.2634,9546.85
"2015-12-01 00:00:00",17.5,0.2632,9584.55
"2015-12-02 00:00:00",17.55,0.2634,9566.43
"2015-12-03 00:00:00",17.51,0.2623,9494.61
"2015-12-04 00:00:00",17.42,0.2606,9402.35
"2015-12-07 00:00:00",17.47,0.2622,9390.87
"2015-12-08 00:00:00",17.36,0.2599,9302.79
"2015-12-09 00:00:00",17.16,0.2571,9174.59
"2015-12-10 00:00:00",17.2,0.2575,9258.75
"2015-12-11 00:00:00",17.08,0.2558,9174.77
"2015-12-14 00:00:00",17,0.2537,9220.65
"2015-12-15 00:00:00",17.1,0.2551,9283.7
"2015-12-16 00:00:00",17.17,0.2569,9331.87
"2015-12-17 00:00:00",17.32,0.2599,9455.04
"2015-12-18 00:00:00",17.26,0.2598,9382.34
"2015-12-21 00:00:00",17.26,0.2603,9464.06
"2015-12-22 00:00:00",17.36,0.2618,9418.08
"2015-12-23 00:00:00",17.43,0.2633,9499.91
"2015-12-24 00:00:00",17.41,NaN,9505.68
"2015-12-28 00:00:00",17.49,0.2644,9568.39
"2015-12-29 00:00:00",17.52,0.2639,9574.92
"2015-12-30 00:00:00",17.56,0.2644,9546.62
"2015-12-31 00:00:00",17.55,0.2646,9602.78
"2016-01-01 00:00:00",17.51,0.2646,9643.99
"2016-01-04 00:00:00",17.4,0.2618,9468.58
"2016-01-05 00:00:00",17.36,0.2608,9481.03
"2016-01-06 00:00:00",17.34,0.2599,9435.52
"2016-01-07 00:00:00",17.06,0.255,9205.9
"2016-01-08 00:00:00",17.03,0.2555,9268.72
"2016-01-11 00:00:00",16.91,0.2532,9213.09
"2016-01-12 00:00:00",16.86,0.252,9146.77
"2016-01-13 00:00:00",16.73,0.2503,9161.79
"2016-01-14 00:00:00",16.51,0.2461,9107.86
"2016-01-15 00:00:00",16.34,0.2424,8942.51
"2016-01-18 00:00:00",15.79,0.2336,8780.81
"2016-01-19 00:00:00",16.01,0.237,8889.65
"2016-01-20 00:00:00",15.9,0.2339,8733.39
"2016-01-21 00:00:00",15.92,0.2339,8700.17
"2016-01-22 00:00:00",16.1,0.2377,8878.15
"2016-01-25 00:00:00",16.24,0.2401,8904.06
"2016-01-27 00:00:00",16.23,0.2388,8915.95
"2016-01-28 00:00:00",16.19,0.2377,8898.25
"2016-01-29 00:00:00",16.38,0.2413,9054.56
"2016-02-01 00:00:00",16.44,0.243,9058.07
"2016-02-02 00:00:00",16.39,0.2416,8931.05
"2016-02-03 00:00:00",16.23,0.238,8808.54
"2016-02-04 00:00:00",16.14,0.238,8837.24
"2016-02-05 00:00:00",16.15,0.2388,8958.55
"2016-02-08 00:00:00",16.11,0.2375,8871.81
"2016-02-09 00:00:00",16,0.2347,8751.58
"2016-02-10 00:00:00",15.88,0.2339,8646.6
"2016-02-11 00:00:00",15.48,0.2276,8349.07
"2016-02-12 00:00:00",15.38,0.2248,8335.12
"2016-02-15 00:00:00",15.73,0.2309,8571.9
"2016-02-16 00:00:00",15.52,0.2271,8415.34
"2016-02-17 00:00:00",15.62,0.2277,8475.06
"2016-02-18 00:00:00",15.79,0.2305,8559.1
"2016-02-19 00:00:00",15.75,NaN,8575.69
"2016-02-22 00:00:00",15.78,0.2302,8609.89
"2016-02-23 00:00:00",15.72,0.229,8477.03
"2016-02-24 00:00:00",15.52,0.2264,8375.38
"2016-02-25 00:00:00",15.45,0.2253,8313.56
"2016-02-26 00:00:00",15.5,0.2254,8365.56
"2016-02-29 00:00:00",15.45,0.2251,8332.74
"2016-03-01 00:00:00",15.62,0.2292,8604.5
"2016-03-02 00:00:00",15.93,0.2353,8771.84
"2016-03-03 00:00:00",15.98,0.2372,8888.13
"2016-03-04 00:00:00",16.02,0.2381,8918.06
"2016-03-08 00:00:00",15.98,0.2373,8924.33
"2016-03-09 00:00:00",16,0.2372,8969.23
"2016-03-10 00:00:00",15.98,0.2384,8923.32
"2016-03-11 00:00:00",16.04,0.239,8945.45
"2016-03-14 00:00:00",16.14,0.2408,8985.75
"2016-03-15 00:00:00",16.11,0.2397,8899.93
"2016-03-16 00:00:00",16.19,0.2403,8924.52
"2016-03-17 00:00:00",16.28,0.2435,8954.2
"2016-03-18 00:00:00",16.39,0.246,9050.81
"2016-03-21 00:00:00",16.49,0.248,9172.3
"2016-03-22 00:00:00",16.53,0.2484,9190.1
"2016-03-23 00:00:00",16.6,0.2482,9197.92
"2016-03-28 00:00:00",16.47,0.2471,9070.68
"2016-03-29 00:00:00",16.56,0.2488,9053.98
"2016-03-30 00:00:00",16.77,0.2525,9217.78
"2016-03-31 00:00:00",16.83,0.2537,9239.92
"2016-04-01 00:00:00",16.79,NaN,9230.34
"2016-04-04 00:00:00",16.81,0.2537,9279.23
"2016-04-05 00:00:00",16.69,0.2516,9105.56
"2016-04-06 00:00:00",16.61,0.2494,9133.81
"2016-04-07 00:00:00",16.59,0.2496,9064.79
"2016-04-08 00:00:00",16.6,NaN,9088.92
"2016-04-11 00:00:00",16.67,0.2511,9209.21
"2016-04-12 00:00:00",16.7,0.2511,9265.75
"2016-04-13 00:00:00",16.88,0.2542,9416.66
"2016-04-18 00:00:00",17.13,0.257,9502.13
"2016-04-20 00:00:00",17.12,0.2585,9513.99
"2016-04-21 00:00:00",17.16,0.2588,9501.07
"2016-04-22 00:00:00",17.17,0.2582,9491.99
"2016-04-25 00:00:00",16.99,0.2547,9442.6
"2016-04-26 00:00:00",16.99,0.2546,9551.54
"2016-04-27 00:00:00",16.93,0.2544,9572.88
"2016-04-28 00:00:00",16.95,0.2552,9428.01
"2016-04-29 00:00:00",16.91,0.2542,9435.77
"2016-05-02 00:00:00",16.89,0.2545,9423.72
"2016-05-03 00:00:00",16.86,0.2544,9356.97
"2016-05-04 00:00:00",16.8,0.2524,9286.59
"2016-05-05 00:00:00",16.7,0.2511,9309.92
"2016-05-06 00:00:00",16.74,0.2514,9316.38
"2016-05-09 00:00:00",16.85,0.2536,9457.72
"2016-05-10 00:00:00",16.92,0.2535,9477.86
"2016-05-11 00:00:00",16.98,0.2546,9443.08
"2016-05-12 00:00:00",17.12,0.257,9511.69
"2016-05-13 00:00:00",17.07,0.2557,9427.84
"2016-05-16 00:00:00",17.05,0.2552,9465.02
"2016-05-17 00:00:00",17.11,0.2565,9495.73
"2016-05-18 00:00:00",17.07,0.2551,9484.05
"2016-05-19 00:00:00",16.98,0.2525,9376.55
"2016-05-20 00:00:00",16.79,0.2491,9328.71
"2016-05-23 00:00:00",16.84,0.2501,9303.21
"2016-05-24 00:00:00",16.83,0.2485,9307.99
"2016-05-25 00:00:00",16.98,0.2517,9491.69
"2016-05-26 00:00:00",17.15,0.2548,9632.59
"2016-05-27 00:00:00",17.17,0.256,9735.44
"2016-05-30 00:00:00",17.22,0.2558,9780.4
"2016-05-31 00:00:00",17.19,0.2558,9757.09
"2016-06-01 00:00:00",17.18,0.2551,9773.47
"2016-06-02 00:00:00",17.14,0.2549,9822.02
"2016-06-03 00:00:00",17.17,0.2554,9817.43
"2016-06-06 00:00:00",17.14,0.2559,9803.72
"2016-06-07 00:00:00",17.27,0.2585,9878.13
"2016-06-08 00:00:00",17.32,0.2595,9903.43
"2016-06-09 00:00:00",17.38,0.2609,9846.98
"2016-06-10 00:00:00",17.34,0.2596,9810.17
"2016-06-13 00:00:00",17.2,0.2564,9742.85
"2016-06-14 00:00:00",17.18,0.2559,9755.44
"2016-06-15 00:00:00",17.2,0.2562,9857.69
"2016-06-16 00:00:00",17.3,0.2574,9800.32
"2016-06-17 00:00:00",17.3,0.2575,9832.76
"2016-06-20 00:00:00",17.23,0.2556,9903.05
"2016-06-21 00:00:00",17.29,0.2563,9895.69
"2016-06-22 00:00:00",17.3,0.2561,9875.46
"2016-06-23 00:00:00",17.31,0.257,9932.84
"2016-06-24 00:00:00",17.17,0.2525,9738.77
"2016-06-27 00:00:00",17.08,0.2515,9779.32
"2016-06-28 00:00:00",16.99,0.2503,9828.27
"2016-06-29 00:00:00",17.16,0.2533,9932.52
"2016-06-30 00:00:00",17.28,0.2556,10038.73
"2016-07-01 00:00:00",17.32,0.2568,10106.39
"2016-07-04 00:00:00",17.46,0.26,10170.09
"2016-07-05 00:00:00",17.4,0.2581,10140.15
"2016-07-07 00:00:00",17.39,0.2577,10140.75
"2016-07-08 00:00:00",17.38,0.2577,10126
"2016-07-11 00:00:00",17.57,0.2617,10287.57
"2016-07-12 00:00:00",17.63,0.2626,10346.5
"2016-07-13 00:00:00",17.66,0.2627,10324.9
"2016-07-14 00:00:00",17.6,0.263,10380.92
"2016-07-15 00:00:00",17.56,0.2619,10356.16
"2016-07-18 00:00:00",17.51,0.261,10310.87
"2016-07-19 00:00:00",17.67,0.2632,10334.21
"2016-07-20 00:00:00",17.73,0.264,10396.66
"2016-07-21 00:00:00",17.74,0.264,10348.6
"2016-07-22 00:00:00",17.77,0.2647,10407.44
"2016-07-25 00:00:00",17.84,0.2654,10521.16
"2016-07-26 00:00:00",17.92,0.2659,10470.31
"2016-07-27 00:00:00",17.93,0.2667,10510.64
"2016-07-28 00:00:00",18.06,0.2694,10573.42
"2016-07-29 00:00:00",18.06,0.2694,10561.53
"2016-08-01 00:00:00",18.05,0.2704,10568.95
"2016-08-02 00:00:00",18.05,0.2703,10535.23
"2016-08-03 00:00:00",17.92,0.2677,10422.99
"2016-08-04 00:00:00",17.9,0.2673,10445.76
"2016-08-05 00:00:00",18.1,0.2709,10613.15
"2016-08-08 00:00:00",18.19,0.2725,10662.79
"2016-08-09 00:00:00",18.09,0.2701,10620.56
"2016-08-10 00:00:00",17.99,0.2696,10489.54
"2016-08-11 00:00:00",18.02,0.2696,10508.13
"2016-08-12 00:00:00",18.12,0.2712,10592.39
"2016-08-16 00:00:00",18.06,0.27,10580.59
"2016-08-17 00:00:00",18.01,NaN,10587.03
"2016-08-18 00:00:00",18.12,0.2714,10657.76
"2016-08-19 00:00:00",18.17,0.2714,10668.86
"2016-08-22 00:00:00",18.16,0.2702,10620.31
"2016-08-23 00:00:00",18.17,0.2708,10614.66
"2016-08-24 00:00:00",18.3,0.2726,10652.63
"2016-08-25 00:00:00",18.28,0.2725,10591.34
"2016-08-26 00:00:00",18.32,0.2733,10578.81
"2016-08-29 00:00:00",18.35,0.2731,10616.61
"2016-08-30 00:00:00",18.47,0.2753,10762.82
"2016-08-31 00:00:00",18.54,0.2767,10806.58
"2016-09-01 00:00:00",18.42,0.2751,10783.22
"2016-09-02 00:00:00",18.46,0.2762,10828.04
"2016-09-06 00:00:00",18.61,0.2796,10987.6
"2016-09-07 00:00:00",18.6,0.2802,10977.36
"2016-09-08 00:00:00",18.63,0.2803,11031.32
"2016-09-09 00:00:00",18.52,0.2783,10934.44
"2016-09-12 00:00:00",18.24,0.2726,10711.08
"2016-09-14 00:00:00",18.28,0.2729,10761.82
"2016-09-15 00:00:00",18.25,0.2723,10774.29
"2016-09-16 00:00:00",18.36,0.2745,10809.89
"2016-09-19 00:00:00",18.27,0.2732,10848.37
"2016-09-20 00:00:00",18.25,0.2724,10814.58
"2016-09-21 00:00:00",18.29,0.2727,10816.64
"2016-09-22 00:00:00",18.44,0.2758,10934.35
"2016-09-23 00:00:00",18.44,0.2766,10908.21
"2016-09-26 00:00:00",18.32,0.2747,10799.69
"2016-09-27 00:00:00",18.27,0.275,10785.63
"2016-09-28 00:00:00",18.36,0.2762,10850.59
"2016-09-29 00:00:00",18.21,0.2736,10593.48
"2016-09-30 00:00:00",18.29,0.2744,10677.17
"2016-10-03 00:00:00",18.47,0.2777,10875.55
"2016-10-04 00:00:00",18.62,0.2797,10926.74
"2016-10-05 00:00:00",18.69,0.2808,10923.62
"2016-10-06 00:00:00",18.75,0.2815,10882.82
"2016-10-07 00:00:00",18.79,0.2813,10868.26
"2016-10-10 00:00:00",18.77,0.2819,10876.25
"2016-10-13 00:00:00",18.7,0.2797,10711.11
"2016-10-14 00:00:00",18.85,0.282,10742.18
"2016-10-17 00:00:00",18.96,0.2839,10662.28
"2016-10-18 00:00:00",19.05,0.2856,10846.76
"2016-10-19 00:00:00",19.05,0.2855,10840.51
"2016-10-20 00:00:00",19.07,0.2857,10885.45
"2016-10-21 00:00:00",19.07,0.2851,10894.59
"2016-10-24 00:00:00",19.09,0.2856,10909.63
"2016-10-25 00:00:00",19.17,0.2866,10895.14
"2016-10-26 00:00:00",18.98,0.2843,10801.6
"2016-10-27 00:00:00",18.7,0.2796,10766.87
"2016-10-28 00:00:00",18.75,0.2804,10827.51
"2016-11-01 00:00:00",18.74,0.2809,10840.64
"2016-11-02 00:00:00",18.6,0.2783,10681.16
"2016-11-03 00:00:00",18.51,0.2775,10615.11
"2016-11-04 00:00:00",18.33,0.2747,10514.14
"2016-11-07 00:00:00",18.34,0.2748,10596.79
"2016-11-08 00:00:00",18.52,0.2776,10647.68
"2016-11-09 00:00:00",18.49,0.2768,10476.32
"2016-11-10 00:00:00",18.62,0.2803,10613.46
"2016-11-11 00:00:00",18.33,0.2734,10301.51
"2016-11-15 00:00:00",17.84,0.2634,9997.98
"2016-11-16 00:00:00",17.89,0.264,10015.14
"2016-11-17 00:00:00",17.86,0.263,9979.7
"2016-11-18 00:00:00",17.88,0.2625,9987.01
"2016-11-21 00:00:00",17.68,0.259,9774.6
"2016-11-22 00:00:00",17.78,0.2606,9881.29
"2016-11-23 00:00:00",17.85,0.2606,9949.77
"2016-11-24 00:00:00",17.87,0.2603,9884.6
"2016-11-25 00:00:00",17.92,0.2618,10062.81
"2016-11-28 00:00:00",17.94,0.2611,10095.55
"2016-11-29 00:00:00",17.99,0.2621,10124.81
"2016-11-30 00:00:00",18.17,0.2652,10234.36
"2016-12-01 00:00:00",18.14,0.2653,10177.83
"2016-12-02 00:00:00",18,0.2633,10043.45
"2016-12-05 00:00:00",17.99,0.2639,10096.81
"2016-12-06 00:00:00",18.08,0.2657,10121.91
"2016-12-07 00:00:00",18.01,0.2653,10077.98
"2016-12-08 00:00:00",18.2,0.27,10248.68
"2016-12-09 00:00:00",18.22,0.2695,10265.87
"2016-12-12 00:00:00",18.24,NaN,10153.18
"2016-12-13 00:00:00",18.21,0.2699,10185.2
"2016-12-14 00:00:00",18.26,0.2702,10126.37
"2016-12-15 00:00:00",18.26,0.2693,10104.18
"2016-12-16 00:00:00",18.27,0.2696,10085.73
"2016-12-19 00:00:00",18.19,0.2686,10037.84
"2016-12-20 00:00:00",18.12,0.2669,9986.85
"2016-12-21 00:00:00",18.12,0.267,9969.41
"2016-12-22 00:00:00",17.94,0.2642,9854.23
"2016-12-23 00:00:00",17.93,0.264,9852.15
"2016-12-26 00:00:00",17.82,0.2628,9721.39
"2016-12-27 00:00:00",17.87,0.2628,9876.89
"2016-12-28 00:00:00",17.99,0.2637,9899.09
"2016-12-29 00:00:00",18.04,0.2648,9997.47
"2016-12-30 00:00:00",18.12,0.2667,10094.85
"2017-01-02 00:00:00",18.06,0.2655,10123.35
"2017-01-03 00:00:00",18.13,0.2663,10161.31
"2017-01-04 00:00:00",18.16,0.2664,10164.19
"2017-01-05 00:00:00",18.25,0.2692,10274.28
"2017-01-06 00:00:00",18.26,0.2687,10239.87
"2017-01-09 00:00:00",18.29,0.2683,10242.8
"2017-01-10 00:00:00",18.3,0.2689,10310.82
"2017-01-11 00:00:00",18.4,0.2697,10429.31
"2017-01-12 00:00:00",18.38,0.2699,10454.93
"2017-01-13 00:00:00",18.35,0.269,10449.78
"2017-01-16 00:00:00",18.34,0.2692,10478.19
"2017-01-17 00:00:00",18.42,0.2706,10471.94
"2017-01-18 00:00:00",18.47,0.2719,10508.63
"2017-01-19 00:00:00",18.46,0.2707,10536.59
"2017-01-20 00:00:00",18.34,0.2694,10413.71
"2017-01-23 00:00:00",18.35,0.2695,10472.14
"2017-01-24 00:00:00",18.49,0.2712,10577.27
"2017-01-25 00:00:00",18.62,0.2732,10725.46
"2017-01-27 00:00:00",18.78,0.2753,10779.67
"2017-01-30 00:00:00",18.79,0.2762,10775.29
"2017-01-31 00:00:00",18.65,0.275,10670.2
"2017-02-01 00:00:00",18.73,0.2769,10868.73
"2017-02-02 00:00:00",18.75,0.278,10915.2
"2017-02-03 00:00:00",18.8,0.279,10948.16
"2017-02-06 00:00:00",18.95,0.282,11032.65
"2017-02-07 00:00:00",18.97,0.2816,10997.99
"2017-02-08 00:00:00",18.96,0.2817,11014.74
"2017-02-09 00:00:00",19.02,0.2838,11031.66
"2017-02-10 00:00:00",18.96,0.2832,11042.84
"2017-02-13 00:00:00",18.95,0.283,11036.99
"2017-02-14 00:00:00",18.97,0.2834,11005.75
"2017-02-15 00:00:00",18.96,0.2834,10900.89
"2017-02-16 00:00:00",19.03,0.2843,10999.92
"2017-02-17 00:00:00",19.05,0.2842,11056.01
"2017-02-20 00:00:00",19.12,0.2855,11133.95
"2017-02-21 00:00:00",19.2,NaN,11182.31
"2017-02-22 00:00:00",19.19,0.2866,11177.66
"2017-02-23 00:00:00",19.23,0.2877,11189.57
"2017-02-27 00:00:00",19.26,0.2886,11157.3
"2017-02-28 00:00:00",19.29,0.289,11163.37
"2017-03-01 00:00:00",19.35,0.2894,11231.97
"2017-03-02 00:00:00",19.39,0.2904,11140.72
"2017-03-03 00:00:00",19.34,0.2894,11147.38
"2017-03-06 00:00:00",19.37,0.2901,11218.67
"2017-03-07 00:00:00",19.36,0.2906,11204.1
"2017-03-08 00:00:00",19.32,0.29,11168.88
"2017-03-09 00:00:00",19.32,0.2893,11168.88
"2017-03-10 00:00:00",19.28,0.2891,11170.2
"2017-03-14 00:00:00",19.42,0.2934,11356.47
"2017-03-15 00:00:00",19.42,0.2964,11384.1
"2017-03-16 00:00:00",19.52,0.2985,11493.89
"2017-03-17 00:00:00",19.56,0.2984,11500.51
"2017-03-20 00:00:00",19.54,0.2989,11479.48
"2017-03-21 00:00:00",19.5,0.2985,11465.92
"2017-03-22 00:00:00",19.33,0.2952,11351.31
"2017-03-23 00:00:00",19.33,0.2955,11432.1
"2017-03-24 00:00:00",19.33,0.2953,11463.91
"2017-03-27 00:00:00",19.37,0.2976,11406.27
"2017-03-28 00:00:00",19.47,NaN,11474.13
"2017-03-29 00:00:00",19.58,0.3014,11524
"2017-03-30 00:00:00",19.59,0.3017,11570.97
"2017-03-31 00:00:00",19.55,0.3015,11598.65
"2017-04-03 00:00:00",19.59,0.3018,11682.98
"2017-04-05 00:00:00",19.6,0.3013,11743.79
"2017-04-06 00:00:00",19.52,0.3004,11739.48
"2017-04-07 00:00:00",19.46,0.3021,11671.65
"2017-04-10 00:00:00",19.47,0.3022,11681.59
"2017-04-11 00:00:00",19.55,0.3028,11765.69
"2017-04-12 00:00:00",19.49,0.3013,11724.71
"2017-04-13 00:00:00",19.51,0.3033,11675.47
"2017-04-17 00:00:00",19.55,0.3035,11672.13
"2017-04-18 00:00:00",19.59,0.3034,11614.85
"2017-04-19 00:00:00",19.56,0.3031,11641.62
"2017-04-20 00:00:00",19.54,0.3022,11702.74
"2017-04-21 00:00:00",19.56,0.3029,11694.88
"2017-04-24 00:00:00",19.64,0.3046,11810.47
"2017-04-25 00:00:00",19.86,0.309,11925.74
"2017-04-26 00:00:00",19.94,0.3116,11946.26
"2017-04-27 00:00:00",19.91,0.3106,11933.7
"2017-04-28 00:00:00",19.92,0.3103,11922.34
"2017-05-02 00:00:00",19.96,0.3109,11947.1
"2017-05-03 00:00:00",19.9,0.3102,11941.8
"2017-05-04 00:00:00",20.01,0.3117,11997.73
"2017-05-05 00:00:00",19.96,0.3103,11892.47
"2017-05-08 00:00:00",20.02,0.3118,11940.14
"2017-05-09 00:00:00",20.04,0.3106,11964.28
"2017-05-10 00:00:00",20.12,NaN,12076.74
"2017-05-11 00:00:00",20.06,0.3113,12092.44
"2017-05-12 00:00:00",20.01,0.3112,12046.33
"2017-05-15 00:00:00",20.08,0.3131,12121.96
"2017-05-16 00:00:00",20.17,0.3148,12191.44
"2017-05-17 00:00:00",20.26,0.3165,12188.17
"2017-05-18 00:00:00",20.04,0.3114,12018.6
"2017-05-19 00:00:00",19.99,0.3076,11988.17
"2017-05-22 00:00:00",19.97,0.3093,11954.78
"2017-05-23 00:00:00",19.92,0.3076,11844.6
"2017-05-24 00:00:00",19.87,0.3063,11769.11
"2017-05-25 00:00:00",20.04,0.3106,11954.04
"2017-05-26 00:00:00",20.17,0.3122,12098.08
"2017-05-29 00:00:00",20.13,0.3118,12052.09
"2017-05-30 00:00:00",20.25,0.3134,12094.79
"2017-05-31 00:00:00",20.33,0.315,12126.76
"2017-06-01 00:00:00",20.36,0.3159,12156.89
"2017-06-02 00:00:00",20.41,0.3169,12214.27
"2017-06-05 00:00:00",20.48,0.3182,12265.94
"2017-06-06 00:00:00",20.54,0.3192,12209.99
"2017-06-07 00:00:00",20.59,0.3195,12259.86
"2017-06-08 00:00:00",20.63,0.3206,12256.91
"2017-06-09 00:00:00",20.68,0.3218,12291.31
"2017-06-12 00:00:00",20.55,0.3194,12227.81
"2017-06-13 00:00:00",20.57,0.3192,12230.1
"2017-06-14 00:00:00",20.62,0.3206,12248.8
"2017-06-15 00:00:00",20.61,0.3207,12219.65
"2017-06-16 00:00:00",20.62,0.3193,12236.16
"2017-06-19 00:00:00",20.71,0.3217,12296.81
"2017-06-20 00:00:00",20.83,0.3232,12301.38
"2017-06-21 00:00:00",20.83,0.3225,12286.83
"2017-06-22 00:00:00",20.81,0.3227,12260.64
"2017-06-23 00:00:00",20.72,0.3211,12160.56
"2017-06-27 00:00:00",20.58,0.3193,12059.45
